Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Contains Keyword
NottsStandsWithHK公海,2024,October,12,Saturday,18:20:08,RC9199,"🌳細葉榕問卷要你幫拖‼️🌳

我哋進行緊在英香港語文教育調查，旨在了解英國港人社群對香港語文教育嘅睇法、經驗同期望。

你嘅意見非常重要，問卷預計需時約8-15分鐘，所有回應都會嚴格保密，感謝大家支持！

問卷連結：
https://forms.gle/p8DjVoUZUtxteHui8",True
NottsStandsWithHK公海,2024,October,11,Friday,18:16:04,incommonbreath,"五年過去，無力感有加重嗎？

王少勇牧師和洪國謙牧師同行五年，藉回顧《無能的同在》與讀者分享期間的轉變和堅持。

•⁠  ⁠- - - - -

講者：王少勇牧師、洪國謙牧師
日期：10月13日（日）
時間：下午2點半至4點
地點：同呼吸書店 112 High Road, Beeston NG9 2LN
費用：自由捐獻

#香港人 #英國 #獨立書店 
#hongkonger #hongkongisnotchina",True
NottsStandsWithHK公海,2024,October,9,Wednesday,19:59:39,NottsHK,"🛎️ 🌳獎學金申請剩返 6 日‼️🛎️

喺英國讀大學嘅你，想承傳香港身分同文化但無從入手？而家立即申請細葉榕獎學金，我哋會協助你實踐你心目中嘅香港計劃。

得獎者將會獲得：
- £3,125獎學金
- 三個專屬師友講座
- 一年公民社會師友配對計劃

立即申請：
https://scholarship.bonhamtreeaid.org/

關注我們的教育計劃：
https://www.instagram.com/bonhamtree.sch

有興趣嘅朋友或者你認為你哋身邊有朋友合適就記得快啲提佢哋申請啦🙏🏼🙇🏻‍♂️🙌🏼",True
NottsStandsWithHK公海,2024,October,5,Saturday,15:06:49,NottsHK,"諾定咸BNO社區論壇
報名參加：https://forms.gle/EVntEhgyRUHf7Zr67

HongKong Notts諾思港將與 Hong Kong Watch 香港監察合辦社區論壇，為諾定咸BNO港人提供與國會議員見面交流的平台。

Rushcliffe 選區工黨國會議員James Naish、Nottingham East 選區工黨國會議員 Nadia Whittome及 Nottingham North & Kimbe選區工黨國會議員 Alex Norris 將參與論壇，並由香港監察研究及政策顧問 Thomas Benson 主持。這是一次難得的機會，讓你可以向國會議員提出你關注的議題，並了解工黨新政府的政策方向。

詳情如下：
日期：2024年10月11日(星期五)
時間：徬晚6:00-7:30
地點：University of Nottingham 
詳細地址將在報名後提供

*活動將提供小食及香港語問題傳譯

Details are as follows:  
Date: 11th October 2024(Friday)  
Time: 6:00 PM - 7:30 PM  
Venue: University of Nottingham
Detailed address will be provided after enrolment.

Light refreshments and Hongkongnese questions interpretation will be available.",True
NottsStandsWithHK公海,2024,October,2,Wednesday,22:17:14,NottsHK,"所謂你有壓力我有壓力，移英後香港人要適應新生活，融入新社區，面對種種困難，心理壓力日益增加，無論係家長定學生，亦都難以避免。
HKNotts 諾思港將會同本地機構 MHST 舉辦一場心理健康工作坊，為大家提供心理健康嘅資訊同建議。我地仲專程請咗機構識講香港話嘅同事嚟講解。
以下為活動詳情：
日期：8/10/2024(星期二)
時間： 4pm-5pm
地點：Chilwell School, Queens Road West, Beeston, Nottingham NG9 5AL
到時見！！☺️☺️",True
移英好東西,2024,October,24,Thursday,0:56:19,lee_cheongsan,"【用Octopus的用戶有福了！】

自家製一Click即睇實時Argile電費。

唔使Login，唔使左襟右襟，真正一Click即睇！係一Click即睇呀呀呀呀。

仲可以睇埋隔離區價錢添！

https://play.google.com/store/apps/details?id=octopus.energy.pricechecker",True
移英好東西,2024,October,14,Monday,3:25:46,ccb114,"《跨國City Hunt 競賽🏃‍♂️‍➡️⁉️》

係同一個地區比賽就聽得多，你有冇玩過跨國比賽？🎃萬聖節快到，約左朋友出去玩未？不如今年萬聖節約埋香港嘅朋友一齊玩啦！

香港嘅TeamUnlock+將會舉辦🎃萬聖節限定🎃嘅戶外解謎：《沉船前的最後90分鐘🛳 》，各國城市同步進行，就算係倫敦都可以參加，並爭取最高排名！TeamUnlock+亦為小朋友打造較易版本，完成任務仲有參加獎狀🏆！

🌟 推理戶外解謎將係倫敦嘅騎士橋區舉行，完成刺激遊戲後，仲可以欣賞周邊歷史建築，係一個最佳一日遊計劃！

🔥 優惠大放送：
1. 叫你朋友買香港場門票 🇭🇰 ＞ 送海外場3折dicount code (折後HKD$180，dicount code隨購票email發放)
2. 🐣 官網登記早鳥5折（折後$300/6位，**早鳥優惠將於至10月16日截止**)

大家有興趣嘅話可以撳下呢條link，裡面會詳細咁介紹成個活動玩法同埋購票資訊👇：
[https://www.teamunlock.me/event-details-1/the-last-90-minutes-before-the-shipwreck-in-knightsbridge-london](https://www.teamunlock.me/event-details-1/the-last-90-minutes-before-the-shipwreck-in-knightsbridge-london)

🎃萬聖節限定🎃《沉船前的最後90分鐘🛳 》
📍活動區域：騎士橋區
📍活動日期：10月26日-10月27日(BST)
📍活動時間：14:00 - 20:30 (BST)
📍遊戲語言：中英文雙語介面
📍玩家人數上限：6人／隊 （建議最少人數為2人）
📍預計解謎需時：90分鐘
📍衣著建議：萬聖節服裝 
任何疑問，歡迎DM／撳info wts 搵客服

[Yt](https://youtube.com/@teamunlockplus?si=Nx5aKFiI2Fp1oZuv)
[Ig](https://www.instagram.com/team.unlock.plus/)
[Fb](https://www.facebook.com/profile.php?id=61559551018754)

Email: info@teamunlock.me
Whatsapp: [https://api.whatsapp.com/send?phone=85284159111](https://api.whatsapp.com/send?phone=85284159111)",True
Bristol HKer Info Share,2024,October,24,Thursday,6:45:56,,"📢2025年度 GCSE Chinese [繁體｜廣東話] 模擬考試現正接受報名！

除咗曼城, 網上同步開放早鳥優惠報名
🌟 今屆更特設 「地區團購」，邊區夠人，我哋就將Mock Exam帶去你果區！

唔考唔知底子好！及早熟識題型，自己強弱項，更有信心攞9分！

詳情及報名：https://globalkids.world/gcse-mock#mock-exam",True
Bristol HKer Info Share,2024,October,3,Thursday,20:13:21,Windanz,"【中國接觸叛軍只保自家商船】

以巴衝突爆發後，與伊朗結盟的也門叛軍「胡塞武裝」（Houthi）自去年11月以來不斷襲擊駛經紅海和亞丁灣的商船，宣稱聲援巴勒斯坦人對抗以色列。美國副國務卿坎貝爾（Kurt Campbell）透露，曾向中國提議聯手確保紅海航運安全，但中國選擇不與國際合作，而是直接跟胡塞武裝溝通，要求不要攻擊中國船隻，改瞄準其他目標。

⭐ 今年3月中國油輪「黃埔號」也遭到胡塞武裝導彈攻擊，《環球時報》特約評論員胡錫進曾在微博發文稱，不排除是胡塞武裝「打錯了」。詳情請點擊報道[連結](https://bit.ly/3Y7bea5)⭐

#坎貝爾
#美國助理國務卿
#胡塞武裝
#紅海商船

=============

更多資訊 ➡️ rfa.org/cantonese

***[

](http://petition.parliament.uk/petitions/640649)一個不忘討論抗爭嘅英國公海
📌 [加入TG公海](http://bit.ly/BHK1841)",True
倫敦好東西,2024,October,24,Thursday,0:57:26,lee_cheongsan,"【用Octopus的用戶有福了！】

自家製一Click即睇實時Argile電費。

唔使Login，唔使左襟右襟，真正一Click即睇！係一Click即睇呀呀呀呀。

仲可以睇埋隔離區價錢添！

https://play.google.com/store/apps/details?id=octopus.energy.pricechecker",True
倫敦好東西,2024,October,19,Saturday,7:23:14,,"各位好，我係李拾壹《MR. DELAY》演唱會嘅推廣人員，依加啲飛賣得七七八八，主辦想遷請你入嚟企爆個場！比個優惠碼大家： 11SUCCESSFUL

📅 演出詳情：10月20日，19:30 @ Bush Hall, London

立即購票：https://www.pierzero.co.uk/event-details-registration/subyubs-lee-mr-delay-uk-tour-london

票尾重有商店優惠...好多間",True
倫敦好東西,2024,October,2,Wednesday,23:42:28,bgrjou,"[頂租] 倫敦Ealing 1 bed apartment

Post code: W13 8QJ

月租£1500 連傢具，包水，連車位。

合約期餘下23個月，到2026年8月。

5分鐘到West Ealing station Elizabeth line，10分鐘到Ealing Broadway center，18分鐘到Eailing broadway station，而且樓下就有Tesco express。

有意請pm",True
Uk搵屋搭伙,2024,October,7,Monday,16:43:49,princeharrypotter,"*Updated*

因本人需 relocate 故提早遷出目前單位，經業主同意，欲把現住單位轉租

用途：放租
地區：HA1 Harrow on the Hill
房型：2 bed apartment
出租/出售時間：10/11/2024 起租 (可少議 +/- 幾日)，可選擇
1. 與業主重新簽訂 12 個月租約
2. ⁠與業主重新簽約至原有租約到期日 (9/2/2025)，之後再與業主續租
價錢：£1725 pcm
房屋/房間簡介：2nd floor apartment, 2 bed 1 bath,  partly furnished 
交通簡介：8 mins walk to Harrow on the Hill tube station, allocated parking space
附近設施：Walking distance to Harrow high Street, Morrison's, 附近有 Waitrose, Lidl, Tesco
其他資訊：包一個指定露天車位 (屋苑閘內)，需與業主重新簽訂租約，需 reference check 及繳付按金 (5 星期租金)

有意請 PM",True
York Hongkongers,2024,October,26,Saturday,18:31:42,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,17:11:31,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,15:47:41,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,14:19:36,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,13:17:42,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,11:46:50,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,10:17:20,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,8:53:34,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,7:23:13,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,5:52:46,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,4:27:38,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,3:06:54,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,1:52:42,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,26,Saturday,0:33:09,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,23:00:39,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,21:36:31,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,20:06:32,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,18:40:26,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,17:37:49,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,16:13:20,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,14:58:17,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,13:34:39,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,12:16:30,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,10:59:44,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,9:47:12,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,8:35:23,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,7:17:12,LHsmilton,TG机房拉群，点我头像，感谢群主，打扰大家了~,True
York Hongkongers,2024,October,25,Friday,6:02:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,25,Friday,4:30:35,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,25,Friday,3:15:41,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,25,Friday,2:01:53,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,25,Friday,0:57:24,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,23:36:30,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,22:20:44,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,21:06:01,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,19:53:38,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,18:42:20,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,17:25:15,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,15:57:14,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,14:40:51,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,13:28:00,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,12:30:57,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,11:13:53,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,9:42:37,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,8:18:09,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,7:12:49,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,5:49:25,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,4:36:44,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,3:22:34,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,1:55:48,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,24,Thursday,0:43:38,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,23:14:33,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,21:58:29,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,21:04:01,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,19:36:57,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,18:39:43,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,17:13:07,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,15:59:18,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,14:53:47,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,13:39:32,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,12:42:22,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,11:41:40,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,10:40:08,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,9:30:38,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,8:15:51,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,7:11:01,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,6:11:40,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,5:16:32,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,4:10:12,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,2:52:52,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,1:55:06,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,23,Wednesday,0:52:31,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,23:35:54,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,22:09:06,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,20:52:51,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,19:45:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,18:33:38,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,17:19:12,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,16:09:34,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,15:09:54,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,14:13:09,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,13:06:59,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,11:37:15,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,10:15:37,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,8:52:00,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,7:45:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,6:33:41,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,5:15:58,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,3:53:58,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,2:58:43,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,1:53:23,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,22,Tuesday,0:46:43,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,23:27:55,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,22:07:47,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,20:58:21,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,19:26:37,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,18:10:05,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,16:57:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,15:55:30,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,14:39:21,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,13:14:36,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,11:59:25,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,10:57:44,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,9:57:01,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,8:33:29,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,7:34:25,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,21,Monday,6:38:04,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,13:48:06,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,12:29:20,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,11:14:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,10:14:54,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,9:05:36,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,7:52:32,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,6:40:21,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,5:28:44,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,4:29:10,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,3:21:55,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,2:11:49,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,1:03:27,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,16,Wednesday,0:04:32,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,22:37:31,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,21:33:30,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,20:03:06,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,18:51:51,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,17:54:21,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,16:37:39,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,15:25:32,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,14:27:48,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,12:55:24,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,11:36:45,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,10:22:15,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,8:58:56,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,7:59:01,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,6:50:43,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,5:41:34,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,4:36:18,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,3:34:14,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,2:38:14,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,1:25:05,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,15,Tuesday,0:27:41,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,23:14:31,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,21:44:53,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,20:40:24,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,19:21:13,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,18:17:29,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,16:51:05,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,15:30:37,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,14:27:28,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,13:14:22,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,11:56:21,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,10:40:08,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,9:18:05,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,8:05:04,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,6:53:36,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
York Hongkongers,2024,October,14,Monday,5:38:55,LHsmilton,TG机房拉群，点我头像，打扰大家了，感谢群主~,True
