Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Does Not Contain Keyword
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:56:23,,無聊，IG FB 都可以自我審查,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:51:56,Xijianpin,"有網管24 小時mon 住啲文, 用家就會自我閹割做個守法既大灣區人",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:51:15,Xijianpin,玩小紅書就唔會,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:51:08,Xijianpin,但玩ig fb 有機會犯国安法,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:50:52,Xijianpin,我知玩到,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:35:00,,香港玩到 ig fb 呀,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:23:48,CSR1931,"岩岩誠哥, 問佢有冇停止制裁中國
Keir 答, no, it is not true",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:16:12,Xijianpin,番緊工開唔到聲聽diu,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,12:12:42,CSR1931,"國會討論緊香港
https://www.youtube.com/live/Qlp6RI7vw0I?si=ZGeQncs23wTmk7aP",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,11:37:07,Xijianpin,"咁對比香港其實你本身無被cctv capture 過個樣, 唔玩ig, facebook 淨係玩小紅書 間中飛日本食下魚去大灣區 why not?",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,11:15:48,,很煩，不要再玩弄這些文字遊戲,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,11:03:17,oneonehk,最搞笑個個都食神上身，正唔正宗都係佢講,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,11:01:27,captaincatho,本身香港都已經一堆大陸人，大部份都係中同青，本土細佬同青年又日日比大陸人感染，香港就算變返魚港嚟班人都只係會返大陸發展，日日講大陸大把機會,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:59:13,captaincatho,死左都無救，班人會上哂大陸,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:45:02,captaincatho,香港最恐怖係過多10至15年，人口結構崩潰果下,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:42:58,captaincatho,佢計到15－64都係得66.8%，實際減返60歲以上同20歲以下既，再加d提早退休應該得返6成，其實勞動人口唔多,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:40:16,captaincatho,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:36:04,captaincatho,你見香港平均年齡係升到4x，距離退休好近，所以大部分都可以計退休,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:34:35,captaincatho,2黎失業率低未必係假，因為通常係中同青走左，留返老既佢唔計就業，所以失業率一路無乜升,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:32:50,captaincatho,首先未減人工,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:31:41,captaincatho,我會講現階段香港未死既,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:24:44,fjhwkdbrjhwkfnkskw,"前排睇左條YouTube, 兩個大概30幾既香港人話考慮回流，話英國無得發展，有歧視，佢兩個其實已經係英國揾到工作，咁呢個世界又無一個完美既地方既",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:21:08,fjhwkdbrjhwkfnkskw,好同唔好係對比，烏克蘭人走過黎英國，有啲都好悲，但英國政府又中門大開,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:14:07,,否則晌香港定英國都唔會好歎,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:13:18,,本身晌香港有樓有儲蓄，去到英國唔駛供樓就舒服,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,10:00:14,Xijianpin,咁講真既香港呢個狀態係賭局嚟,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:13:37,,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:05:10,,的確連加沙嘅人都未覺得絕望 香港話係絕景係誇張 只係距離好景愈走愈遠,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:04:54,GeraldG0,好多人可能唔睇好，但未至於覺得死硬嗰種,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:03:58,,又岩喎 意思只係未到絕望,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:03:10,GeraldG0,「絕望」嘅相反係「有望」甚至只係「有一絲希望」 ，唔洗一下跳到去「經濟好好 」。😅,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:02:17,,投資最基本原因係相信行為會改善現況,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:01:42,,但叫人投資係只會令事情變得差,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:00:46,,更加係主要原因 我以為太明顯唔需要特別去講,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:00:18,Xijianpin,去英國無錢啟動既話會好慘,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,9:00:11,,唔見得每個槍決前嘅人會爭扎一翻 都唔見得被迫害嘅人必然去澄清,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:59:57,Xijianpin,絕望唔一定有資本去英國,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:58:22,,事實絕望但接受嘅人都好多,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:57:17,,可能佢講錯,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:44:40,,我去沖繩自由行，淨係睇免費嘢、唔買手信、格價住平accommodation ，想慳錢，我可以住朋友屋企，買餸返去煮，用朋友屋企嘅WIFI、佢俾data 我，唔洗消耗好多錢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:40:36,,上網睇吓中國大陸人教人點平價去日本旅行、打卡,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:39:17,,好多香港青少年想離開香港，不過父母唔俾,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:38:46,,有啲香港人想離開香港，但係因為唔同原因走唔到,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:38:16,,而且唔係所有香港人有能力移民,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:37:32,,"有谷友話300,000香港人去英國就代表香港經濟好好？！
邏輯真係有錯！唔好再睇我嘅message ！
仲有香港人移居/移民去加拿大、紐西蘭、澳洲、美國、台灣、葡萄牙、馬來西亞、日本。
南韓政府有意將來開放移民，有香港人prepare 緊，甚至送咗仔女去南韓留學，為將來留低鋪路。",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:33:26,,"有谷友認為香港人去日本旅行就代表香港經濟好？
冇嘢啊！
依家去日本自由行唔係好貴！去日本沖繩旅行好平！
儲錢去日本旅行就等於無香港企業執笠！？
係咪全部700萬香港人年年去日本旅行？

呢間新聞講嘅係企業，唔係講細公司！",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:03:37,GeraldG0,絕望就唔止三十萬人走去英國……,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:02:05,GeraldG0,"我隨便上網搵下，4000 間公司破產呢個數字未必係多 。

至於上面指嘅 4000 係咩？睇佢張圖就睇唔出 。

不過佢寫叫人唔好盡信，我次次見到佢寫嘅嘢都真係唔敢信 。🙈.",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,8:01:17,Bleehk,沙士之後仲對北京對特區政府有冀望，宜家係絕望，個個軟對抗⋯⋯,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,7:58:58,Bleehk,我冇跟我父母學煮嘢，但我煮得比佢哋煮嘅好食。😆😆😆,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,7:51:05,Windanz,係好似你對一個人有懷疑同心死嘅分別😊,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,7:50:22,Windanz,依家係好穩定無信心😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,7:50:04,Windanz,都分別大，當年係短期信心不穩,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,7:41:57,GeraldG0,話就話經濟衰過沙士，但啲人繼續去日本旅行😅,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,6:58:47,synnoveescape,咩都要正宗，有幾多香港人係香港會入廚房，跟老豆老母學煮野,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,6:34:18,CCCCCMint,其實我覺得係英國就地取材比買中國野好，仲要平一截🙊,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,3:18:47,,"唔好盡信香港正苦公布咁低嘅失業數字。好多藍、黃、中立店、大型連鎖終資/ 角企背景嘅公司執笠。油尖旺、中環、銅鑼灣，港九新界平租嘅公屋區商場都好多空舖無人租。

好多勉強生存嘅公司都炒人減成本。好多學校同幼稚園收生減少、縮班、執笠。香港納稅人口係咁跌。香港正苦稅收跌，要靠popo 罰人錢補數。

呢幾年多咗窮、中產、富豪愛角愛檔嘅藍屍申請移民去外國（英紐澳加美台、新加坡、馬來西亞、葡萄牙🇵🇹都有），用BNO走佬去英國長住都有！

我識喺香港做trading, audit, 入境處嘅人都話宜家香港嘅經濟仲衰過沙士🦠 終角對香港出入口條大數係假嘅！",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:58:52,synnoveescape,而家個個唔死，你想個個點出嚟,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:46:00,synnoveescape,?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:43:34,buddy4ever22,香港 ≠ 腥講特衰 🙏🏻,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:18:46,synnoveescape,係，得益咪新上海人，舊上海人走晒，留低個啲咪內鬥，直到資本開放，外資第一站咪北上廣。香港仲有冇機會等，我地有冇時間等。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:16:43,,充公多國財產、人命、自由…..毀滅咗上海嘅優點,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:16:00,synnoveescape,斷氣啦,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:15:48,,1950年代，終共同樣殺死國際城市上海,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:15:13,,終共根本就謀殺梗香港，永不收手,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:15:07,synnoveescape,啲料多到呢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,2:14:18,synnoveescape,香港必須一死先有救，無謂爭紮，唔死，中共唔放手,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:49:30,,香港前途充滿危機,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:49:11,,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:49:11,,種族清洗香港進行式,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:40:07,,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:40:07,,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:03:59,,"香港藍屍同終角紅絲係咁，貪心、自私。
去到民主外國日日享受自由、法治、私產權、醫療、福利同其他保障。日日罵外國同外國人，但係人同資產死都留喺外國。

習氏王族係人板",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,0:35:08,,🙏,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,0:20:40,synnoveescape,你打唔晒所有野，水清冇魚,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,0:13:28,GetALifeLa,😂😂 我當係架啦。我係呢度提過，但果班人都無幾多仲係度,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:56:33,Windanz,幸福到呢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:56:14,Uncleblackcatbbch,唔係，之前鬧谷主果個呀摺哥成日講啦,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:55:46,Windanz,比貓？🤤,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:55:15,Uncleblackcatbbch,樓梯拎緊上樓俾人食,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:55:04,Windanz,反地心吸力影咁嘅,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:54:44,Windanz,咩角度嚟,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:54:35,Uncleblackcatbbch,自己煮都係情趣黎,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:54:10,Uncleblackcatbbch,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:54:06,GetALifeLa,等你有興致可以試。無味精無防腐劑又係別有風味😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:52:29,GetALifeLa,有理由相信果堆a/c係中超打手😂😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:49:57,Windanz,"Checked ,無嘢del",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:49:39,Windanz,我平曰不下煮，出去買現成又好食又平，自己煮就煮啲出面無嘅嘢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:48:14,Windanz,最少唔係你敵人喔,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:47:51,Windanz,Well...,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:43:00,,"好多藍屍幫共產檔做dirty work ，例如共諜、打人、
破壞真香港人嘅活動、散播fake news, hate speech, racism, 收終共代理人嘅錢做演員扮支持終國官員到訪外國、反西方示威、幫終共洗黑錢、走私、偷外國技術同情報、幫HK 👮‍♂️ 同角安report同監視海外香港人⋯⋯

留藍屍喺英國有隱憂",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:41:59,,"藍屍睇嘅資訊相當偏激、煽動情緒、假、racist 、自大、洗人腦做暴徒、令人作嘔🤮

例子：

https://t.me/BHK1841/13937/181014",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:41:38,Uncleblackcatbbch,重點係NMIC,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:41:15,Uncleblackcatbbch,成班異世界衝過黎既香港人有人試埋教埋你點煮仲想點，唔係揾在地食材，唔通話自己鑽研乜廣東菜幾十年功力，罵曬全部youtuber咩,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:38:08,Uncleblackcatbbch,我覺得好好,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:36:36,Chris_UK2023,可能要搵吉沢明步幫手（誤,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:22:38,,自稱紐西蘭香港人組織、主張廣東省獨嘅人、要求我唔好鬧勇武、同其他打港式廣州話嘅人,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,23:00:46,GetALifeLa,會唔會係自己delete左？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:59:59,GetALifeLa,呢度啲急凍炸嘢、ready to cook唔算貴,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:55:46,GetALifeLa,一講梁芷靈又一堆人衝出嚟話佢根本唔識煮餸又唔正宗🤣🤣🤣 又話就地取材係不知所謂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:51:52,GetALifeLa,我唔認為貴一貴既米會同香港食到既米一樣，除非日本雜貨店,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:50:35,GetALifeLa,🙌🏻我都係食緊。因為無米氣需要，主要食意粉，間中先煮飯，唔覺係印度米。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:49:01,GetALifeLa,以前講過😂😂 你又like過。平過青龍，但我食唔到好大分別。但一定同日本、越南珍珠米大分別,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:44:42,GetALifeLa,白米真係要少食，其實無營養,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:44:08,GetALifeLa,Why?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:43:55,GetALifeLa,"呢啲咁個人既野，你哋frd既就dm問啦
你一直無見到Lasagne sheet？😨 易！ 我見人用玻璃食物盒都焗到",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,22:40:43,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:52:35,synnoveescape,好,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:50:52,synnoveescape,我比你哋獨立，寫份報告出嚟大家共賞都唔專得。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:50:25,synnoveescape,我之前被人限呢樣個樣，後來我發現全部廢話。倫敦夠大可以內鬥，日日玩潔癖。但我個度唔得，根本冇條件，日日內鬥，正一鬥佢老母，冇件正經事做過，抵比人鬧食黃家飯。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:48:03,synnoveescape,我？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:47:19,Windanz,佢可能㩒咗之前啲report,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:46:44,Windanz,你變咗，定你之前唔表露🤐,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:43:12,synnoveescape,你report 邊個？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:42:22,synnoveescape,唔一定玩到咁，但唔好因有咩包袱而唔玩。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:40:16,GeraldG0,鬥散播謠言唔會夠啲 establishment 玩,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:38:31,synnoveescape,佢哋散謠言，我哋又散埋一份，唔識fact check ，怕咩玩。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:36:27,KotoriBaby,https://www.youtube.com/watch?v=qAZr2Fu2U3Y,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:36:13,synnoveescape,人地都明刀明槍，你哋玩斯文，冇撚野嘛。有潔癖就唔好話自己係做嘢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:35:20,synnoveescape,"親咩共，on 9
有資源唔搶，咪笨",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,21:03:41,buddy4ever22,"ok啦.. 都未去到要食草食泥食樹皮
同埋食人 證明大6啲經濟都過得去啦 😂",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:58:44,captaincatho,你睇下3號，香港公用股一樣死，唔係下下都關大陸事,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:54:02,GeraldG0,其實都係睇大陸… 不過唔知點解佢啲經濟衰咁耐,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:35:52,Uncleblackcatbbch,唔似英國,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:35:23,Windanz,不過睇顏色唔似今次,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:34:50,Windanz,邊個中jackpot,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:34:34,Windanz,Cls😱,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:30:57,Windanz,無太多公司業績前景有改善即象,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:29:28,captaincatho,股市收皮就唔關嚟幾十萬人既事，除非個個幾億身家,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,20:00:41,Chris_UK2023,所以之前講過，本地人就大把共諜，人脈同策反價值比咩 「大陸人扮香港人移居」多N倍，都未計咁多年來入籍嘅「陸配」,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:28:33,Windanz,我哋可以叫chatgtp Gen 返佢回應內容😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:27:53,Windanz,我一講啲人又話我親共,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:27:03,Windanz,同伴！！！！！！,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:26:14,Windanz,西門子只提供系統,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:25:54,Windanz,85% made in Yorkshire,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:19:46,GeraldG0,德國貨👏,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:16:49,Chris_UK2023,"你我避免不過
混亂間將彼此錯過🎵",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:15:54,buddy4ever22,呢啲就係支離破碎嘅發言。😆,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:13:57,GeraldG0,個股票巿場謝咗主要係因為大陸嘅經濟，似乎唔係關資金要轉移事 。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,19:05:27,HKerMkey,其實呢你quote 緊邊個谷嘅嘢，當時同緊邊個對話？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,18:32:21,Uncleblackcatbbch,2鎊幾3鎊，兩大塊，細食1條友可以4餐，我地1餐KO曬,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,18:30:46,synnoveescape,防藍絲一件事，但要揸乾藍絲，利用佢哋就真。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,18:23:39,synnoveescape,"香港人啲眼、視野唔變，我就冇咩期望，繼續內鬥。
成班唔係做大事",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:39:56,I_Love_Salad,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:20:21,I_Love_Salad,"我睇過有一種冇刺係有毒
桔到hihi 係栗子",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:15:45,Windanz,佢哋有入嚟偷嘢咩😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:14:01,chicmec,唔使勞煩大公01，染髮兩公婆已經可以即刻出片 🤭,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:09:14,Windanz,移英港人採果中毒送院/淒涼/大公.jpg,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,15,Tuesday,17:04:49,I_Love_Salad,幾錢？,True
