Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,CharCount,Processed Content,Category,Subcategory,Token Count
曼城好東西,2024,October,28,Monday,1:57:49,yakipeter11111,"我睇片話第2 3個物業可以1間公司hold 1個收租物業。

請問有成本效益嗎？

因為我淨係知，個人持有要計入個人稅到，個人收入高少少都會超過",72,"yakipeter11111: 我睇片話第2 3個物業可以1間公司hold 1個收租物業。

請問有成本效益嗎？

因為我淨係知，個人持有要計入個人稅到，個人收入高少少都會超過",Uncategorized,Uncategorized,92
曼城好東西,2024,October,28,Monday,1:52:19,yakipeter11111,高手高手，唔該哂你👍,10,yakipeter11111: 高手高手，唔該哂你👍,Uncategorized,Uncategorized,23
曼城好東西,2024,October,27,Sunday,22:51:54,McMcshop,自己在google map上可以set的。之後可以去 royal mail 網站通知它加返。,46,McMcshop: 自己在google map上可以set的。之後可以去 royal mail 網站通知它加返。,Uncategorized,Uncategorized,33
曼城好東西,2024,October,27,Sunday,22:07:55,yuen88,"想問下new build就嚟可以搬入，但google , apple地圖上都未有資料，royal mail 同政府網都搵唔到出嚟，要點樣先可以通知相關地方更新呀？ 身邊冇朋友識，所以響度睇吓有冇朋友可以share經驗，唔該晒先🥹",114,"yuen88: 想問下new build就嚟可以搬入，但google , apple地圖上都未有資料，royal mail 同政府網都搵唔到出嚟，要點樣先可以通知相關地方更新呀？ 身邊冇朋友識，所以響度睇吓有冇朋友可以share經驗，唔該晒先🥹",Uncategorized,Uncategorized,124
曼城好東西,2024,October,27,Sunday,18:55:06,McMcshop,個人建議你用香港公司hold住，稅率一樣，但中期無遺產稅，住10年後才有，但可以在離岸做税務安排。uk公司睇唔到好處，除非你要mortgage，但有啲銀行也接受hk co。,86,McMcshop: 個人建議你用香港公司hold住，稅率一樣，但中期無遺產稅，住10年後才有，但可以在離岸做税務安排。uk公司睇唔到好處，除非你要mortgage，但有啲銀行也接受hk co。,Uncategorized,Uncategorized,98
曼城好東西,2024,October,27,Sunday,18:31:58,yakipeter11111,請教一下，呢到有冇人第2第3層樓係用有限公司hold的？ 感覺如何？  thanks!,43,yakipeter11111: 請教一下，呢到有冇人第2第3層樓係用有限公司hold的？ 感覺如何？  thanks!,Uncategorized,Uncategorized,51
曼城好東西,2024,October,25,Friday,19:26:18,pppggge1,2年前買張get me there top up28日任搭巴士，而家好似出左新版,40,pppggge1: 2年前買張get me there top up28日任搭巴士，而家好似出左新版,Uncategorized,Uncategorized,39
曼城好東西,2024,October,25,Friday,18:40:53,mmmmmmmmmm0809,E scooter /e bike,17,mmmmmmmmmm0809: E scooter /e bike,Uncategorized,Uncategorized,13
曼城好東西,2024,October,25,Friday,18:19:42,yakipeter11111,請教下，各位冇車牌既有咩其他實用既代步方法？,22,yakipeter11111: 請教下，各位冇車牌既有咩其他實用既代步方法？,Transportation and Mobility,Learning to Drive in a New Environment,40
曼城好東西,2024,October,19,Saturday,13:01:47,user76109,其實內循環即係空氣清新機咁，要勤換活性碳過濾器和洗濾網，但水濾唔到，如果經常蒸餸屋內濕度會好高，天花發霉唔出寄，我自己打邊爐或蒸餸會開抽濕機,70,user76109: 其實內循環即係空氣清新機咁，要勤換活性碳過濾器和洗濾網，但水濾唔到，如果經常蒸餸屋內濕度會好高，天花發霉唔出寄，我自己打邊爐或蒸餸會開抽濕機,Uncategorized,Uncategorized,128
曼城好東西,2024,October,19,Saturday,11:08:41,user76109,"我想打啊
有冇wts group 入",18,"user76109: 我想打啊
有冇wts group 入",Uncategorized,Uncategorized,20
曼城好東西,2024,October,17,Thursday,23:51:37,qqkiu,有冇人有興趣打籃球? 聽日晚上8-10pm Salford 室內場 3v3/4v4,41,qqkiu: 有冇人有興趣打籃球? 聽日晚上8-10pm Salford 室內場 3v3/4v4,Uncategorized,Uncategorized,46
曼城好東西,2024,October,17,Thursday,13:50:57,oneonehk,空氣清新機幫到你,8,oneonehk: 空氣清新機幫到你,Uncategorized,Uncategorized,18
曼城好東西,2024,October,17,Thursday,12:19:21,user87610,我都用緊內循環，照樣煎炒。要勤做清潔，密d換濾網及濾芯。,28,user87610: 我都用緊內循環，照樣煎炒。要勤做清潔，密d換濾網及濾芯。,Uncategorized,Uncategorized,57
曼城好東西,2024,October,16,Wednesday,19:58:07,kkkkkk45695,"請教下抽油煙機係內循環式，廚房又唔近窗，係咪都唔洗旨意煎炒野？🥲

同埋出風位牆身天花係咪會好易發霉，有油漬？",55,"kkkkkk45695: 請教下抽油煙機係內循環式，廚房又唔近窗，係咪都唔洗旨意煎炒野？🥲

同埋出風位牆身天花係咪會好易發霉，有油漬？",Housing and Living Arrangements,Adjusting to Different Housing Standards,104
曼城好東西,2024,October,16,Wednesday,12:29:48,MermaidBB,Pm咗你🙏🏻,6,MermaidBB: Pm咗你🙏🏻,Uncategorized,Uncategorized,16
曼城好東西,2024,October,16,Wednesday,12:28:33,Mr_Vincent,識呀，打吓牌都好呀,9,Mr_Vincent: 識呀，打吓牌都好呀,Uncategorized,Uncategorized,20
曼城好東西,2024,October,16,Wednesday,12:21:02,MermaidBB,識唔識打麻雀？我哋有電動麻雀。,15,MermaidBB: 識唔識打麻雀？我哋有電動麻雀。,Uncategorized,Uncategorized,31
曼城好東西,2024,October,15,Tuesday,22:24:31,Mr_Vincent,上次唔見太極班，我都想比我老豆玩下,17,Mr_Vincent: 上次唔見太極班，我都想比我老豆玩下,Uncategorized,Uncategorized,29
曼城好東西,2024,October,15,Tuesday,20:15:46,mmmmmmmmmm0809,"Salford 有d免費既英文堂x整甜品
太極班
羽毛球group
織冷衫都見過",40,"mmmmmmmmmm0809: Salford 有d免費既英文堂x整甜品
太極班
羽毛球group
織冷衫都見過",Uncategorized,Uncategorized,55
曼城好東西,2024,October,15,Tuesday,19:39:46,Mr_Vincent,想帶屋企老人家同多d人傾計，唔想佢成日係屋企,22,Mr_Vincent: 想帶屋企老人家同多d人傾計，唔想佢成日係屋企,Family Dynamics and Support,Supporting Children’s Educational and Social Needs,38
曼城好東西,2024,October,15,Tuesday,19:38:59,Mr_Vincent,有無香港人玩開可以一齊玩？,13,Mr_Vincent: 有無香港人玩開可以一齊玩？,Uncategorized,Uncategorized,24
曼城好東西,2024,October,15,Tuesday,19:35:02,kkkkkk45695,我諗到木球😂,6,kkkkkk45695: 我諗到木球😂,Uncategorized,Uncategorized,16
曼城好東西,2024,October,15,Tuesday,18:57:48,Mr_Vincent,有無d可以比老人家傾下計？,13,Mr_Vincent: 有無d可以比老人家傾下計？,Family Dynamics and Support,Supporting Children’s Educational and Social Needs,20
曼城好東西,2024,October,15,Tuesday,18:23:21,McMcshop,種花、養魚/狗/貓/狐狸/松鼠😂😂😂,18,McMcshop: 種花、養魚/狗/貓/狐狸/松鼠😂😂😂,Uncategorized,Uncategorized,42
曼城好東西,2024,October,15,Tuesday,17:50:38,Mr_Vincent,想問下曼城有咩比老人家玩既活動？,16,Mr_Vincent: 想問下曼城有咩比老人家玩既活動？,Social and Cultural Adjustment,Building Community and Social Connections,28
曼城好東西,2024,October,14,Monday,19:03:18,whoami_whoknows,"朋友有全新裝修兩房排屋尾放盤，£1200 , 有意可pm 我睇video 同相",39,"whoami_whoknows: 朋友有全新裝修兩房排屋尾放盤，£1200 , 有意可pm 我睇video 同相",Housing and Living Arrangements,Rising Rent and Housing Costs,47
曼城好東西,2024,October,13,Sunday,17:52:59,yakipeter11111,"如果穩陣咁緊係london , 保值",18,"yakipeter11111: 如果穩陣咁緊係london , 保值",Uncategorized,Uncategorized,26
曼城好東西,2024,October,13,Sunday,14:32:59,McMcshop,看租務回報沒意義，倫敦之所以回報率低是因為分母也升。要高租務回報去glasgow，8-10%好容易,49,McMcshop: 看租務回報沒意義，倫敦之所以回報率低是因為分母也升。要高租務回報去glasgow，8-10%好容易,Uncategorized,Uncategorized,62
曼城好東西,2024,October,13,Sunday,14:21:09,yakipeter11111,曼城租務回報高點,8,yakipeter11111: 曼城租務回報高點,Uncategorized,Uncategorized,19
曼城好東西,2024,October,13,Sunday,14:20:16,McMcshop,蘇格蘭仲保護租客，租金一年加咗10%,18,McMcshop: 蘇格蘭仲保護租客，租金一年加咗10%,Uncategorized,Uncategorized,31
曼城好東西,2024,October,13,Sunday,14:19:28,McMcshop,買倫敦，租曼城（買中環，租元朗）,16,McMcshop: 買倫敦，租曼城（買中環，租元朗）,Uncategorized,Uncategorized,31
曼城好東西,2024,October,13,Sunday,14:01:07,Mr_Vincent,而家愈來愈保障租客，業主放租都有風險,18,Mr_Vincent: 而家愈來愈保障租客，業主放租都有風險,Housing and Living Arrangements,Adjusting to Different Housing Standards,34
曼城好東西,2024,October,13,Sunday,14:00:10,yakipeter11111,"倫敦衰在樓價太高，唔係我都想去試試

一係買曼城租倫敦",27,"yakipeter11111: 倫敦衰在樓價太高，唔係我都想去試試

一係買曼城租倫敦",Uncategorized,Uncategorized,52
曼城好東西,2024,October,13,Sunday,13:52:02,yakipeter11111,我對曼城就係貪平，城市發展潛力空間大過倫敦😁,22,yakipeter11111: 我對曼城就係貪平，城市發展潛力空間大過倫敦😁,Housing and Living Arrangements,Rising Rent and Housing Costs,41
曼城好東西,2024,October,13,Sunday,13:20:25,McMcshop,呢個群嘅初心係互相幫助的，大家都保持初心繼續努力,24,McMcshop: 呢個群嘅初心係互相幫助的，大家都保持初心繼續努力,Uncategorized,Uncategorized,42
曼城好東西,2024,October,13,Sunday,13:08:24,McMcshop,我都要打工，互相幫助大家,12,McMcshop: 我都要打工，互相幫助大家,Housing and Living Arrangements,Rising Rent and Housing Costs,20
曼城好東西,2024,October,13,Sunday,12:44:15,user41315,"明既，但咁都要有一定收入先得

我就去唔到你既高度同成就
所以都係繼續係曼城打牛工🥲",42,"user41315: 明既，但咁都要有一定收入先得

我就去唔到你既高度同成就
所以都係繼續係曼城打牛工🥲",Financial and Budgeting Challenges,Managing Cost of Living in High-Expense Areas,60
曼城好東西,2024,October,13,Sunday,11:24:38,McMcshop,如果不用交租，有被動收入，其實倫敦物價沒有比曼城貴很多。超市價差不多，茶餐廳同價，外出吃飯可能比曼城貴10%但你又不會天天去吃。但你可以去的地方多很多，就是博物館己經多過曼城，china town都大好多，曼城係china street😂😂,120,McMcshop: 如果不用交租，有被動收入，其實倫敦物價沒有比曼城貴很多。超市價差不多，茶餐廳同價，外出吃飯可能比曼城貴10%但你又不會天天去吃。但你可以去的地方多很多，就是博物館己經多過曼城，china town都大好多，曼城係china street😂😂,Uncategorized,Uncategorized,139
曼城好東西,2024,October,13,Sunday,6:16:49,jjcheung,退休唔洗做曼城會唔會比倫敦好？,15,jjcheung: 退休唔洗做曼城會唔會比倫敦好？,Uncategorized,Uncategorized,30
曼城好東西,2024,October,13,Sunday,0:43:34,user46204,Mnc係乜？ 真心不懂 認真請教,16,user46204: Mnc係乜？ 真心不懂 認真請教,Uncategorized,Uncategorized,28
曼城好東西,2024,October,13,Sunday,0:24:16,mmmmmmmmmm0809,咩工做到4萬鎊月薪？投資？,13,mmmmmmmmmm0809: 咩工做到4萬鎊月薪？投資？,Uncategorized,Uncategorized,30
曼城好東西,2024,October,13,Sunday,0:04:18,McMcshop,是但啦😂😂😂其實英國大把人人工好高🤣🤣🤣尤其做mnc😎😎😎,29,McMcshop: 是但啦😂😂😂其實英國大把人人工好高🤣🤣🤣尤其做mnc😎😎😎,Uncategorized,Uncategorized,50
曼城好東西,2024,October,12,Saturday,23:54:21,Paulkkwong,哈哈哈，大家都係網上9吹，你話咩就咩啦。,20,Paulkkwong: 哈哈哈，大家都係網上9吹，你話咩就咩啦。,Uncategorized,Uncategorized,36
曼城好東西,2024,October,12,Saturday,23:50:41,Mr_Vincent,倫敦似以前既香港,8,Mr_Vincent: 倫敦似以前既香港,Uncategorized,Uncategorized,20
曼城好東西,2024,October,12,Saturday,23:42:00,McMcshop,倫敦唔洗交租，仲開心過住香港,14,McMcshop: 倫敦唔洗交租，仲開心過住香港,Uncategorized,Uncategorized,29
曼城好東西,2024,October,12,Saturday,23:41:23,McMcshop,點只一倍🤣🤣🤣,7,McMcshop: 點只一倍🤣🤣🤣,Uncategorized,Uncategorized,18
曼城好東西,2024,October,12,Saturday,23:39:56,McMcshop,呢個係比較，曼城vs倫敦，係二選一。唔洗講到那麼遠😂😂😂目光淺唔淺我自己唔知，我一個月平均收入4萬（係英鎊），可能我真係要自我檢討一下🙂‍↕️🙂‍↕️🙂‍↕️,79,McMcshop: 呢個係比較，曼城vs倫敦，係二選一。唔洗講到那麼遠😂😂😂目光淺唔淺我自己唔知，我一個月平均收入4萬（係英鎊），可能我真係要自我檢討一下🙂‍↕️🙂‍↕️🙂‍↕️,Uncategorized,Uncategorized,127
曼城好東西,2024,October,12,Saturday,23:30:41,onlyucandoit,如果有能力倫敦置業 人工又高過曼城 剩係來要做既 就係慢慢滾大筆錢,33,onlyucandoit: 如果有能力倫敦置業 人工又高過曼城 剩係來要做既 就係慢慢滾大筆錢,Uncategorized,Uncategorized,56
曼城好東西,2024,October,12,Saturday,23:29:32,onlyucandoit,搬走既人 大多因為頂唔順租金,14,onlyucandoit: 搬走既人 大多因為頂唔順租金,Uncategorized,Uncategorized,29
曼城好東西,2024,October,12,Saturday,23:29:06,onlyucandoit,倫敦生活質素起馬高曼城一倍,13,onlyucandoit: 倫敦生活質素起馬高曼城一倍,Uncategorized,Uncategorized,24
曼城好東西,2024,October,12,Saturday,23:07:49,Paulkkwong,我地身邊由南住到北嘅中產朋友，大家都係睇情況，入左籍都未必長留英國。小朋友讀完大學一樣（都唔肯定係英國讀，美國都有可能）唔番香港，亞洲大把機會，只望住倫敦，目光太短淺。,84,Paulkkwong: 我地身邊由南住到北嘅中產朋友，大家都係睇情況，入左籍都未必長留英國。小朋友讀完大學一樣（都唔肯定係英國讀，美國都有可能）唔番香港，亞洲大把機會，只望住倫敦，目光太短淺。,Uncategorized,Uncategorized,131
曼城好東西,2024,October,12,Saturday,23:00:14,McMcshop,讀書只係幾年時間，唔洗做的香港人太多，住倫敦生活質素高過曼城好多，不論你喜歡動/靜。可以買倫敦出租，再租返曼城，保證你有錢賺。個小朋友讀大學可能去倫敦又可以住，畢業之後搵工又可能係倫敦，呢啲係幾十年嘅嘢,101,McMcshop: 讀書只係幾年時間，唔洗做的香港人太多，住倫敦生活質素高過曼城好多，不論你喜歡動/靜。可以買倫敦出租，再租返曼城，保證你有錢賺。個小朋友讀大學可能去倫敦又可以住，畢業之後搵工又可能係倫敦，呢啲係幾十年嘅嘢,Uncategorized,Uncategorized,155
曼城好東西,2024,October,12,Saturday,22:52:20,Paulkkwong,但我地好多家長係唔洗做，d仔女就係讀個幾間私校，揸車出入方便過係倫敦，唔係真係個個想住倫敦囉，講錢我不如留係香港，移民過來唔做野都搵少好多 xdd,73,Paulkkwong: 但我地好多家長係唔洗做，d仔女就係讀個幾間私校，揸車出入方便過係倫敦，唔係真係個個想住倫敦囉，講錢我不如留係香港，移民過來唔做野都搵少好多 xdd,Uncategorized,Uncategorized,120
曼城好東西,2024,October,12,Saturday,21:17:40,McMcshop,人哋$17食酸菜魚，茶餐廳$17食常餐公仔面🤣🤣🤣🤣,26,McMcshop: 人哋$17食酸菜魚，茶餐廳$17食常餐公仔面🤣🤣🤣🤣,Uncategorized,Uncategorized,52
曼城好東西,2024,October,12,Saturday,21:09:00,Mr_Vincent,"Thanks🙏
搵日試下先",13,"Mr_Vincent: Thanks🙏
搵日試下先",Uncategorized,Uncategorized,18
曼城好東西,2024,October,12,Saturday,21:07:53,McMcshop,自己去google map睇環境同餐牌，吃完去完就明白點解茶餐廳搵笨柒,35,McMcshop: 自己去google map睇環境同餐牌，吃完去完就明白點解茶餐廳搵笨柒,Uncategorized,Uncategorized,50
曼城好東西,2024,October,12,Saturday,21:05:25,McMcshop,Water Lily Restaurant & Bar,27,McMcshop: Water Lily Restaurant & Bar,Uncategorized,Uncategorized,9
曼城好東西,2024,October,12,Saturday,21:02:11,McMcshop,我就只係去買香港面包，菠蘿包雞尾包老婆餅蛋撻，$1一個，自己屋企自己整差唔多價錢,40,McMcshop: 我就只係去買香港面包，菠蘿包雞尾包老婆餅蛋撻，$1一個，自己屋企自己整差唔多價錢,Uncategorized,Uncategorized,69
曼城好東西,2024,October,12,Saturday,21:02:01,Mr_Vincent,Btw:想知邊間好食中菜，想試,15,Mr_Vincent: Btw |想知邊間好食中菜，想試,Uncategorized,Uncategorized,25
曼城好東西,2024,October,12,Saturday,20:59:44,Mr_Vincent,"我就無去過跑馬地，不過附近有間飛媽價錢平三份一，野食唔算差
我就寧願去個間啦",38,"Mr_Vincent: 我就無去過跑馬地，不過附近有間飛媽價錢平三份一，野食唔算差
我就寧願去個間啦",Uncategorized,Uncategorized,62
曼城好東西,2024,October,12,Saturday,20:59:38,McMcshop,從來沒有人介紹過Chorlton，Didsbury都唔多,28,McMcshop: 從來沒有人介紹過Chorlton，Didsbury都唔多,Housing and Living Arrangements,Shared Housing and Roommate Dynamics,29
曼城好東西,2024,October,12,Saturday,20:57:48,McMcshop,年輕人喜愛west didsbury / east didsbury就差好遠,38,McMcshop: 年輕人喜愛west didsbury / east didsbury就差好遠,Financial and Budgeting Challenges,Planning and Budgeting for Financial Security,29
曼城好東西,2024,October,12,Saturday,20:56:35,McMcshop,呢廣告成日都叫人去west didsbury吃飯，其實Chorlton好多好食，中菜有間超正，未見過有youtuber/FB介紹過😂😂😂環境裝修一流，價錢係茶餐廳，所以我點會去黑人跑馬地🤣🤣🤣,96,McMcshop: 呢廣告成日都叫人去west didsbury吃飯，其實Chorlton好多好食，中菜有間超正，未見過有youtuber/FB介紹過😂😂😂環境裝修一流，價錢係茶餐廳，所以我點會去黑人跑馬地🤣🤣🤣,Housing and Living Arrangements,Finding Affordable and Safe Accommodation,117
曼城好東西,2024,October,12,Saturday,20:48:43,Mr_Vincent,Chorlton日本野食都幾間啦😛,17,Mr_Vincent: Chorlton日本野食都幾間啦😛,Housing and Living Arrangements,Finding Affordable and Safe Accommodation,23
曼城好東西,2024,October,12,Saturday,20:48:21,Mr_Vincent,"West Didsbury我印象都唔平，但整體配套都差過chorlton，租好似就易租，買就不了
我好似只係去過幾次，印象一般",63,"Mr_Vincent: West Didsbury我印象都唔平，但整體配套都差過chorlton，租好似就易租，買就不了
我好似只係去過幾次，印象一般",Housing and Living Arrangements,Rising Rent and Housing Costs,71
曼城好東西,2024,October,12,Saturday,20:44:20,W7OooOLW,識嘢，呢區好過west didsbury,20,W7OooOLW: 識嘢，呢區好過west didsbury,Housing and Living Arrangements,Finding Affordable and Safe Accommodation,25
曼城好東西,2024,October,12,Saturday,20:41:04,Mr_Vincent,"我之前b&b住過chorlton ，感覺真係幾好，個價同sale差唔多，但又係傳統校網好既區，食野又多選擇，又新市區
但因為無新盤YouTuber無錢賺就唔提",79,"Mr_Vincent: 我之前b&b住過chorlton ，感覺真係幾好，個價同sale差唔多，但又係傳統校網好既區，食野又多選擇，又新市區
但因為無新盤YouTuber無錢賺就唔提",Housing and Living Arrangements,Adjusting to Different Housing Standards,104
曼城好東西,2024,October,12,Saturday,20:39:56,McMcshop,等於元朗yoho，行出街都係元朗，二萬插到萬四,23,McMcshop: 等於元朗yoho，行出街都係元朗，二萬插到萬四,Housing and Living Arrangements,Rising Rent and Housing Costs,35
曼城好東西,2024,October,12,Saturday,20:38:27,kkkkkk45695,"咁我都係用reposit , 冇左一兩舊好過追唔番成千幾二千磅",31,"kkkkkk45695: 咁我都係用reposit , 冇左一兩舊好過追唔番成千幾二千磅",Housing and Living Arrangements,Rising Rent and Housing Costs,44
曼城好東西,2024,October,12,Saturday,20:37:51,McMcshop,Finchley大把60萬三房semi/尾排,22,McMcshop: Finchley大把60萬三房semi/尾排,Housing and Living Arrangements,Finding Affordable and Safe Accommodation,20
曼城好東西,2024,October,12,Saturday,20:36:56,McMcshop,無人叫你住zone1-3,12,McMcshop: 無人叫你住zone1-3,Uncategorized,Uncategorized,17
曼城好東西,2024,October,12,Saturday,20:36:16,McMcshop,50-60萬買到Mitcham semi，剛剛成交,25,McMcshop: 50-60萬買到Mitcham semi，剛剛成交,Uncategorized,Uncategorized,23
曼城好東西,2024,October,12,Saturday,20:36:06,user77174,新樓舊樓都有好多間格好差架， 間格問題同新舊樓完全冇關係， 係睇發展商用咩積同你之前點樣裝修佢,47,user77174: 新樓舊樓都有好多間格好差架， 間格問題同新舊樓完全冇關係， 係睇發展商用咩積同你之前點樣裝修佢,Uncategorized,Uncategorized,77
曼城好東西,2024,October,12,Saturday,20:35:28,McMcshop,曼城除咗南部Alderley Edge之外，什麼Alt/Sale賣校網、Bramhall賣中產一律搵笨。,52,McMcshop: 曼城除咗南部Alderley Edge之外，什麼Alt/Sale賣校網、Bramhall賣中產一律搵笨。,Uncategorized,Uncategorized,53
曼城好東西,2024,October,12,Saturday,20:34:17,onlyucandoit,有錢邊個唔想住倫敦,9,onlyucandoit: 有錢邊個唔想住倫敦,Uncategorized,Uncategorized,23
曼城好東西,2024,October,12,Saturday,20:33:56,user36923,"我一年租屋， 佢地真係好快比返deposit 我， 有扣左d $. 
而家第二年， 個agent 話我冇問題， 會比返成舊$我， 但隔左勁耐都未比",73,"user36923: 我一年租屋， 佢地真係好快比返deposit 我， 有扣左d $. 
而家第二年， 個agent 話我冇問題， 會比返成舊$我， 但隔左勁耐都未比",Uncategorized,Uncategorized,82
曼城好東西,2024,October,12,Saturday,20:33:56,onlyucandoit,倫敦呢個價買唔到,8,onlyucandoit: 倫敦呢個價買唔到,Uncategorized,Uncategorized,21
曼城好東西,2024,October,12,Saturday,20:32:55,McMcshop,係，貴過50萬，我去倫敦，人工又高啲，工作機會又多。超市價$差唔多，出街食飯茶餐廳同曼城同價，係呀同價，一定係曼城租貴😂😂😂,62,McMcshop: 係，貴過50萬，我去倫敦，人工又高啲，工作機會又多。超市價$差唔多，出街食飯茶餐廳同曼城同價，係呀同價，一定係曼城租貴😂😂😂,Uncategorized,Uncategorized,100
曼城好東西,2024,October,12,Saturday,20:15:08,onlyucandoit,如果新屋係freehold 冇service charge 我諗d百年排屋應該冇咩市場,43,onlyucandoit: 如果新屋係freehold 冇service charge 我諗d百年排屋應該冇咩市場,Uncategorized,Uncategorized,41
曼城好東西,2024,October,12,Saturday,20:14:18,onlyucandoit,新屋我未住過 等師兄解答,12,onlyucandoit: 新屋我未住過 等師兄解答,Uncategorized,Uncategorized,24
曼城好東西,2024,October,12,Saturday,20:14:00,onlyucandoit,排屋d間隔 奇形怪狀咩都有,13,onlyucandoit: 排屋d間隔 奇形怪狀咩都有,Uncategorized,Uncategorized,27
曼城好東西,2024,October,12,Saturday,19:40:26,kkkkkk45695,"Apple野應該全世界都係咁玩
官網買野trade in > 寄左部新機比你先 > Apple 會搵local 代理sd 個盒/上門回收部機番去check 同估價 > check完就email refund 番gift card / 扣番信用卡數",123,"kkkkkk45695: Apple野應該全世界都係咁玩
官網買野trade in > 寄左部新機比你先 > Apple 會搵local 代理sd 個盒/上門回收部機番去check 同估價 > check完就email refund 番gift card / 扣番信用卡數",Uncategorized,Uncategorized,108
曼城好東西,2024,October,12,Saturday,19:36:57,Paulkkwong,要攪清楚，值唔值唔係你自己話事，市場成交到就係值果個價錢，即係new build又好舊樓又好，賣番出市場個成交價就係值果個價錢。,64,Paulkkwong: 要攪清楚，值唔值唔係你自己話事，市場成交到就係值果個價錢，即係new build又好舊樓又好，賣番出市場個成交價就係值果個價錢。,Uncategorized,Uncategorized,87
曼城好東西,2024,October,12,Saturday,19:36:28,kkkkkk45695,"我第一次租屋，都諗緊同一個問題，好多人都話租約完左屋主都會用唔同理由扣起deposit

概然係咁，其實用reposit 會唔會好D，損失都少D",72,"kkkkkk45695: 我第一次租屋，都諗緊同一個問題，好多人都話租約完左屋主都會用唔同理由扣起deposit

概然係咁，其實用reposit 會唔會好D，損失都少D",Uncategorized,Uncategorized,91
曼城好東西,2024,October,12,Saturday,19:33:40,kkkkkk45695,係，香港都係咁,7,kkkkkk45695: 係，香港都係咁,Uncategorized,Uncategorized,20
曼城好東西,2024,October,12,Saturday,18:14:27,Mr_Vincent,最緊要買之前都係行多啲嗰區，睇吓係咪自己鍾意,22,Mr_Vincent: 最緊要買之前都係行多啲嗰區，睇吓係咪自己鍾意,Uncategorized,Uncategorized,43
曼城好東西,2024,October,12,Saturday,18:10:20,yakipeter11111,"agree, 我買曼城都係貪平",15,"yakipeter11111: agree, 我買曼城都係貪平",Uncategorized,Uncategorized,22
曼城好東西,2024,October,12,Saturday,17:56:35,yuen88,補充：係蘋果官網,8,yuen88: 補充：係蘋果官網,Uncategorized,Uncategorized,21
曼城好東西,2024,October,12,Saturday,17:56:14,yuen88,"唔好意思想問下，響呢度 trade in iphone, online 搞，部機嚟咗了，但係咪仲會有包嘢會嚟俾我放舊機去寄架？唔該晒先",67,"yuen88: 唔好意思想問下，響呢度 trade in iphone, online 搞，部機嚟咗了，但係咪仲會有包嘢會嚟俾我放舊機去寄架？唔該晒先",Uncategorized,Uncategorized,84
曼城好東西,2024,October,12,Saturday,17:23:03,Paulkkwong,"New build唔值咪都咁多人買，個數又唔係香港新樓成千萬咁，自己睇住盤數買囉，btw, 朋友近倫敦買new build係1000",66,"Paulkkwong: New build唔值咪都咁多人買，個數又唔係香港新樓成千萬咁，自己睇住盤數買囉，btw, 朋友近倫敦買new build係1000",Uncategorized,Uncategorized,85
曼城好東西,2024,October,12,Saturday,17:14:20,Mr_Vincent,曼城呢個價唔係咁值,9,Mr_Vincent: 曼城呢個價唔係咁值,Uncategorized,Uncategorized,22
曼城好東西,2024,October,12,Saturday,17:08:34,Paulkkwong,"可能我有地胆幫我簡區睇樓，睇幾間d舊樓積都非常好用，正正常常，已extend左嘅3房semi非常好用，我果間1300尺都好闊落。睇過朋友d新樓，廳細房細，好多重細過我香港住開嘅舊屋苑。最重要係我住d區無new build屋苑，見過有重建左幾間嘅new build, 3房semi賣緊550至600。",149,"Paulkkwong: 可能我有地胆幫我簡區睇樓，睇幾間d舊樓積都非常好用，正正常常，已extend左嘅3房semi非常好用，我果間1300尺都好闊落。睇過朋友d新樓，廳細房細，好多重細過我香港住開嘅舊屋苑。最重要係我住d區無new build屋苑，見過有重建左幾間嘅new build, 3房semi賣緊550至600。",Housing and Living Arrangements,Adjusting to Different Housing Standards,176
曼城好東西,2024,October,12,Saturday,15:37:46,Mr_Vincent,"呢個價錢可能M25遠少少metro都得
不過我覺得都係好睇，有冇小朋友
有小朋友好似m27好d",47,"Mr_Vincent: 呢個價錢可能M25遠少少metro都得
不過我覺得都係好睇，有冇小朋友
有小朋友好似m27好d",Uncategorized,Uncategorized,59
曼城好東西,2024,October,12,Saturday,15:33:52,Mr_Vincent,"M27有車其實都OK
同埋嗰邊校網好啲",19,"Mr_Vincent: M27有車其實都OK
同埋嗰邊校網好啲",Uncategorized,Uncategorized,33
曼城好東西,2024,October,12,Saturday,15:31:07,McMcshop,我見m27仲有啲semi 3房 200k，加油,23,McMcshop: 我見m27仲有啲semi 3房 200k，加油,Uncategorized,Uncategorized,26
曼城好東西,2024,October,12,Saturday,15:08:40,yakipeter11111,Thanks! 等我研究下😁👍我budget係180-220k 2至3房排屋，有好區請分享下,46,yakipeter11111: Thanks! 等我研究下😁👍我budget係180-220k 2至3房排屋，有好區請分享下,Housing and Living Arrangements,Rising Rent and Housing Costs,51
曼城好東西,2024,October,12,Saturday,15:05:11,yakipeter11111,Thank you all😁👍 係啊，我都係預買排屋...semi detached 預左貴,46,yakipeter11111: Thank you all😁👍 係啊，我都係預買排屋...semi detached 預左貴,Uncategorized,Uncategorized,41
