Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,CharCount,Processed Content
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,19:41:21,Windanz,依家有啲咁嘅嘢，點幫架,11,Windanz: 依家有啲咁嘅嘢，點幫架
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:58:19,I_go_to_school_by_bus1,我之前報咗兩個都冇回音,11,I_go_to_school_by_bus1: 我之前報咗兩個都冇回音
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:58:13,I_go_to_school_by_bus1,其實倫敦有冇咩幫烏克蘭人嘅義工計劃？,18,I_go_to_school_by_bus1: 其實倫敦有冇咩幫烏克蘭人嘅義工計劃？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:45:25,Windanz,"https://www.gov.uk/government/publications/evisa-community-support-for-vulnerable-people/list-of-organisations 
 
任何 eVisa support, 可以搵呢4 個機構",141,"Windanz: https |//www.gov.uk/government/publications/evisa-community-support-for-vulnerable-people/list-of-organisations 
 
任何 eVisa support, 可以搵呢4 個機構"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:10:35,synnoveescape,"我唔覺猶太人有咩咁特別，我亦唔批評中東任何事，冇必要都唔想同中東扯上關係。

外人永遠講唔清邊個啱邊個錯，你係英國或者冇咩感覺，我就呢邊好麻麻佢哋，因為我係佢哋旁邊社區生活過，都被派去佢哋社區做嘢",98,"synnoveescape: 我唔覺猶太人有咩咁特別，我亦唔批評中東任何事，冇必要都唔想同中東扯上關係。

外人永遠講唔清邊個啱邊個錯，你係英國或者冇咩感覺，我就呢邊好麻麻佢哋，因為我係佢哋旁邊社區生活過，都被派去佢哋社區做嘢"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:03:09,yau_fung,或者你覺得同猶太人比係抬高自己，我覺得好奇怪？佢哋比人打殺要殺光哈馬斯高層亦好正當，算了，我對以色列人同你好唔同，無必要在這分期點拿相同，消耗大家生命時間.,78,yau_fung: 或者你覺得同猶太人比係抬高自己，我覺得好奇怪？佢哋比人打殺要殺光哈馬斯高層亦好正當，算了，我對以色列人同你好唔同，無必要在這分期點拿相同，消耗大家生命時間.
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:56:40,CCCCCMint,當有一日黨鐵代言人冇人話先驚,14,CCCCCMint: 當有一日黨鐵代言人冇人話先驚
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:53:15,CCCCCMint,嗯，佢選擇得賺黨鐵錢俾人話下好小事即，總有人放唔低721，831,32,CCCCCMint: 嗯，佢選擇得賺黨鐵錢俾人話下好小事即，總有人放唔低721，831
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:48:42,synnoveescape,你可以，唔係唔比講。冇必要話去睇係傻仔,19,synnoveescape: 你可以，唔係唔比講。冇必要話去睇係傻仔
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:48:02,CCCCCMint,點解唔批評得張敬軒,9,CCCCCMint: 點解唔批評得張敬軒
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:47:29,synnoveescape,"或者咁答你，自比猶太人，你就自然會有猶太人個啲手段，佢哋排他性好高。猶太人係外國社會係成功，有人有錢有勢力，但令其他族裔去抓忌，亦唔見得好易同人相處。

唔係話個慘唔慘，大把野可以比，點解要佢哋？自比咗香港人會多少會接受佢哋手段，唔夠狠就會一野車過去又點點點，我純粹係呢個點。

係咁多族裔一齊生活啲地方，唔需要成日抬高自己，亦需要同其他族裔合作。猶太人亦美國政黨金主，咁樣令政府做嘢，香港人要用幾多時間，而且有冇本錢成大金主。我純粹咁諗。我自己都係香港人，有冇必要貶自己？",237,"synnoveescape: 或者咁答你，自比猶太人，你就自然會有猶太人個啲手段，佢哋排他性好高。猶太人係外國社會係成功，有人有錢有勢力，但令其他族裔去抓忌，亦唔見得好易同人相處。

唔係話個慘唔慘，大把野可以比，點解要佢哋？自比咗香港人會多少會接受佢哋手段，唔夠狠就會一野車過去又點點點，我純粹係呢個點。

係咁多族裔一齊生活啲地方，唔需要成日抬高自己，亦需要同其他族裔合作。猶太人亦美國政黨金主，咁樣令政府做嘢，香港人要用幾多時間，而且有冇本錢成大金主。我純粹咁諗。我自己都係香港人，有冇必要貶自己？"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:37:40,yau_fung,簡單啲講，香港人同猶太人都係比獨裁政權殺害，強姦，都係極隱蔽，可能要政權倒台才能真相見天，但係你話唔好比，我咪有些感覺為甚麼？,63,yau_fung: 簡單啲講，香港人同猶太人都係比獨裁政權殺害，強姦，都係極隱蔽，可能要政權倒台才能真相見天，但係你話唔好比，我咪有些感覺為甚麼？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:29:34,synnoveescape,我點解要貶低？,7,synnoveescape: 我點解要貶低？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:24:15,yau_fung,比我感覺好似扁低香港人，可能我敏感！,18,yau_fung: 比我感覺好似扁低香港人，可能我敏感！
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:21:57,synnoveescape,好大反應咩？,6,synnoveescape: 好大反應咩？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:20:44,yau_fung,比人屠殺，要分宗教信仰才是慘？只係說慘況做勿咁大反應？,27,yau_fung: 比人屠殺，要分宗教信仰才是慘？只係說慘況做勿咁大反應？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:15:27,synnoveescape,香港人唔係，唔好咩都同佢哋比。香港人連核心宗教都冇。,26,synnoveescape: 香港人唔係，唔好咩都同佢哋比。香港人連核心宗教都冇。
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:14:18,synnoveescape,"我想講啲人揪秤軒公唔係今日事，佢係廣州人，佢搵食養team 。搵錢只要唔出聲傷害香港人，基本上好多人唔計較

香港人突然走難去外國，幾年返唔到香港，係倫敦睇軒公演唱會有幾傻仔，如果唔體諒大家嘅鄉愁，一句車埋去「傻仔」，你自己個高門檻麻煩留返比自己，離撚晒地

唔好為咗所謂立場，而精神綁架全部人，你做到你本事，人地做唔到唔好係度單單打打。",169,"synnoveescape: 我想講啲人揪秤軒公唔係今日事，佢係廣州人，佢搵食養team 。搵錢只要唔出聲傷害香港人，基本上好多人唔計較

香港人突然走難去外國，幾年返唔到香港，係倫敦睇軒公演唱會有幾傻仔，如果唔體諒大家嘅鄉愁，一句車埋去「傻仔」，你自己個高門檻麻煩留返比自己，離撚晒地

唔好為咗所謂立場，而精神綁架全部人，你做到你本事，人地做唔到唔好係度單單打打。"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,17:07:12,fjhwkdbrjhwkfnkskw,讓領導先走,5,fjhwkdbrjhwkfnkskw: 讓領導先走
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:39:05,GetALifeLa,"要求個真中國人唔認祖國有難度。
唔同台灣人跪認祖國喎",26,"GetALifeLa: 要求個真中國人唔認祖國有難度。
唔同台灣人跪認祖國喎"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:37:08,GetALifeLa,簽得英皇，當然為錢。佢珍藏咁多港英古董，無錢點掂？,25,GetALifeLa: 簽得英皇，當然為錢。佢珍藏咁多港英古董，無錢點掂？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:27:03,synnoveescape,唔駛啦，住咗幾年外國，你呢個話題成年前講咗，大家心有共識。,29,synnoveescape: 唔駛啦，住咗幾年外國，你呢個話題成年前講咗，大家心有共識。
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:25:51,synnoveescape,你唔駛一嘢車埋嚟，我只係覺得你呢個諗法離地,21,synnoveescape: 你唔駛一嘢車埋嚟，我只係覺得你呢個諗法離地
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:19:39,cl2025x,你咁都撐佢真係得,8,cl2025x: 你咁都撐佢真係得
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:19:17,cl2025x,所以同大家講睇佢演唱會都做左傻仔,16,cl2025x: 所以同大家講睇佢演唱會都做左傻仔
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:12:24,synnoveescape,你係瞓咗幾年定點？ 為咗錢係新鮮事？,18,synnoveescape: 你係瞓咗幾年定點？ 為咗錢係新鮮事？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:08:02,cl2025x,為左錢,3,cl2025x: 為左錢
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:07:35,cl2025x,這不是變色嗎,6,cl2025x: 這不是變色嗎
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,15:05:36,synnoveescape,為咩揪秤張敬軒？,8,synnoveescape: 為咩揪秤張敬軒？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,13:12:41,,《在地下城尋求邂逅是否搞錯了什麼》,17,nan: 《在地下城尋求邂逅是否搞錯了什麼》
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,13:05:49,cl2025x,去完英美加開演唱會，返香港就幫黨鐵賣廣告，仲話同黨鐵好有緣，以後實大把廣告啦！,39,cl2025x: 去完英美加開演唱會，返香港就幫黨鐵賣廣告，仲話同黨鐵好有緣，以後實大把廣告啦！
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,9:24:41,GeraldG0,盲信就幾時都唔好，只係唔知點解要專注喺左翼上面,23,GeraldG0: 盲信就幾時都唔好，只係唔知點解要專注喺左翼上面
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,9:10:16,pixyKKK,左翼既想法帶住盲信應該已經唔適用,16,pixyKKK: 左翼既想法帶住盲信應該已經唔適用
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,9:03:22,GeraldG0,可能叫 ideology 適合啲？,17,GeraldG0: 可能叫 ideology 適合啲？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,9:02:40,pixyKKK,愛國主義本身就已經係宗教黎，另外左翼思維都係一種信仰,26,pixyKKK: 愛國主義本身就已經係宗教黎，另外左翼思維都係一種信仰
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,8:20:07,Xijianpin,2017 曼城恐襲,9,Xijianpin: 2017 曼城恐襲
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:50:37,I_go_to_school_by_bus1,原來接近成20年前,9,I_go_to_school_by_bus1: 原來接近成20年前
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:49:35,I_go_to_school_by_bus1,係咪好似幾年前king cross嗰單之後都未有,24,I_go_to_school_by_bus1: 係咪好似幾年前king cross嗰單之後都未有
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:46:45,Windanz,📌攝於 1960's 《旺角-彌敦道》…望向 (太子) 方向❗而圖中間…見樓宇頂部-有座塔樓嘅建築物” 係當年-九巴車廠 & 總部 (始創行)…即現在 (始創中心) 之位置 😌,88,Windanz: 📌攝於 1960's 《旺角-彌敦道》…望向 (太子) 方向❗而圖中間…見樓宇頂部-有座塔樓嘅建築物” 係當年-九巴車廠 & 總部 (始創行)…即現在 (始創中心) 之位置 😌
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:29:36,Xijianpin,"exact7ly 
中東既野無乜興趣, 係英國就自己留意有無潛藏既恐襲 聖誕節唔好去人多既地方",47,"Xijianpin: exact7ly 
中東既野無乜興趣, 係英國就自己留意有無潛藏既恐襲 聖誕節唔好去人多既地方"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:27:54,GeraldG0,愛國主義、宗教狂熱，兩樣都難應付,16,GeraldG0: 愛國主義、宗教狂熱，兩樣都難應付
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:23:56,Xijianpin,但用宗教做藉口既特別難對付,13,Xijianpin: 但用宗教做藉口既特別難對付
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:18:19,GeraldG0,你既然咁講，應該明白宗教係某啲人嘅藉口，而冇宗教啲人只會搵其他藉口,33,GeraldG0: 你既然咁講，應該明白宗教係某啲人嘅藉口，而冇宗教啲人只會搵其他藉口
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:17:09,I_go_to_school_by_bus1,其實真主黨都係有加入政府,12,I_go_to_school_by_bus1: 其實真主黨都係有加入政府
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:16:37,I_go_to_school_by_bus1,"黎巴嫩政府太廢，冇計
本身黎巴嫩4成天主教徒
個政府好難唔分權俾對方
但分左權比穆斯林
班人又唔會理你",51,"I_go_to_school_by_bus1: 黎巴嫩政府太廢，冇計
本身黎巴嫩4成天主教徒
個政府好難唔分權俾對方
但分左權比穆斯林
班人又唔會理你"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:13:59,I_go_to_school_by_bus1,保守派猶太教係唔使當兵 呢個有啲cls,19,I_go_to_school_by_bus1: 保守派猶太教係唔使當兵 呢個有啲cls
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:12:58,synnoveescape,如果你有聽過森哥同一個住以色列嘅香港女仔訪問，一般以色列人係世俗化，但個政府靠痴傳統猶太人教信徒嘛，而伊朗、黎巴嫩又原教旨主義，咁邊有停嘅一日,71,synnoveescape: 如果你有聽過森哥同一個住以色列嘅香港女仔訪問，一般以色列人係世俗化，但個政府靠痴傳統猶太人教信徒嘛，而伊朗、黎巴嫩又原教旨主義，咁邊有停嘅一日
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:10:37,synnoveescape,"你唔好錯重點，夾硬嚟
我指中東個隻非我族類嘅宗教，佛教、道教、印度教等冇咁野蠻，會尊重其他宗教。",48,"synnoveescape: 你唔好錯重點，夾硬嚟
我指中東個隻非我族類嘅宗教，佛教、道教、印度教等冇咁野蠻，會尊重其他宗教。"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:09:31,I_go_to_school_by_bus1,"如果話世俗化會唔會好d
現代西方價值觀係保障宗教自由",26,"I_go_to_school_by_bus1: 如果話世俗化會唔會好d
現代西方價值觀係保障宗教自由"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,7:08:05,GeraldG0,"有個國家政黨係無神論，但呢度一樣有好多人唔妥呢個國家 。

所以唔明點解剷平宗教就可解決問題 。",48,"GeraldG0: 有個國家政黨係無神論，但呢度一樣有好多人唔妥呢個國家 。

所以唔明點解剷平宗教就可解決問題 。"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,4:05:36,Bleehk,有人就有宗教，全部都係人自作孽。,16,Bleehk: 有人就有宗教，全部都係人自作孽。
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,3:26:27,Windanz,"2008年
距離Tesla破產也只剩下兩天時間。最後的兩天。

Elon Musk緊急賣掉了房子，賣掉了私人飛機，賣掉了邁凱輪F1跑車。

有一瞬間，我覺得一無所有。我失去了所有東西，婚姻、公司都完蛋了。

朋友對他說，你變賣了一切，‘將自己的所有賭在火箭和電動車上太冒險了。

他說：如果我不這麼投入，才是最大的冒險，因為成功的希望是零。

他向董事會宣佈，他籌到了4000萬美元，讓公司繼續轉動。
每個人很吃驚，他哪裡籌到的錢。

他說：用我自己的錢。我自己銀行帳戶中全部的錢。

他平靜地說：如果一件事足夠重要，即使所有的運氣都和你作對，你還是應該做下去。他的信念和決心給了董事們信心，董事們也跟著投錢。融資近8000萬美元。

金巴爾後來回憶說：那時倒閉已成了日常話題，很多公司都在倒閉。當時選擇倒閉對他來講，反而是更容易的。但他把他自己個人的錢全部都注了進去，保住了Tesla的生命。

他又一次度過危機，解了燃眉之急。

那一週我已經精疲力盡，還好渡過了難關。跌倒了不可怕，關鍵是能再站起來。",452,"Windanz: 2008年
距離Tesla破產也只剩下兩天時間。最後的兩天。

Elon Musk緊急賣掉了房子，賣掉了私人飛機，賣掉了邁凱輪F1跑車。

有一瞬間，我覺得一無所有。我失去了所有東西，婚姻、公司都完蛋了。

朋友對他說，你變賣了一切，‘將自己的所有賭在火箭和電動車上太冒險了。

他說：如果我不這麼投入，才是最大的冒險，因為成功的希望是零。

他向董事會宣佈，他籌到了4000萬美元，讓公司繼續轉動。
每個人很吃驚，他哪裡籌到的錢。

他說：用我自己的錢。我自己銀行帳戶中全部的錢。

他平靜地說：如果一件事足夠重要，即使所有的運氣都和你作對，你還是應該做下去。他的信念和決心給了董事們信心，董事們也跟著投錢。融資近8000萬美元。

金巴爾後來回憶說：那時倒閉已成了日常話題，很多公司都在倒閉。當時選擇倒閉對他來講，反而是更容易的。但他把他自己個人的錢全部都注了進去，保住了Tesla的生命。

他又一次度過危機，解了燃眉之急。

那一週我已經精疲力盡，還好渡過了難關。跌倒了不可怕，關鍵是能再站起來。"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,2:42:38,synnoveescape,所以係唔撚駛幫以色列，都係一班仆街。中東要處理，先剷平宗教。,30,synnoveescape: 所以係唔撚駛幫以色列，都係一班仆街。中東要處理，先剷平宗教。
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,0:07:38,I_go_to_school_by_bus1,"打到啲巴人認輸
跟住畫一塊地俾佢哋自己建立國家",23,"I_go_to_school_by_bus1: 打到啲巴人認輸
跟住畫一塊地俾佢哋自己建立國家"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,0:07:13,I_go_to_school_by_bus1,重複返當年以色列立國咁,11,I_go_to_school_by_bus1: 重複返當年以色列立國咁
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,23:54:33,jimleungkp,Lewisham! 好喎,12,jimleungkp: Lewisham! 好喎
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,23:02:59,Windanz,既然已經試左十幾年相對平靜同容忍，結果都係咁，咁佢哋又進入新嘅方式去做。真係唔知幾時完😢,44,Windanz: 既然已經試左十幾年相對平靜同容忍，結果都係咁，咁佢哋又進入新嘅方式去做。真係唔知幾時完😢
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,23:01:12,Windanz,有敵人可以繼續集權去爭取管治。從來消滅對方有迫不得已同煸動仇恨嘅兩難,34,Windanz: 有敵人可以繼續集權去爭取管治。從來消滅對方有迫不得已同煸動仇恨嘅兩難
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,23:00:30,leedshkger,"今日，Leeds South West and Morley 嘅國會議員Mark Sewards MP 參與咗有關BN（O) 簽證、港人在英安全及相關政府服務嘅辯論。

喺辯論上，Mark Sewards MP多番引用列斯手足連線較早前嘅問卷調查，質詢政府官員如何應對中共跨境打壓，以及壓制香港民主自由運動嘅事宜。Mark Sewards MP亦提到政府應該採取更積極嘅措施，應對針對異見人士嘅威脅，令港人能夠自由生活，免受威脅、恐嚇同鎮壓。

列斯手足連線衷心感謝Mark Sewards MP 聆聽香港人嘅需要，並將我哋嘅聲音帶入國會。我哋未來會繼續同Leeds 唔同地區嘅MP 以及Councillor緊密合作，令佢哋更加了解港人嘅情況。

我哋亦衷心感謝各位列斯嘅港人願意填寫問卷，全靠收集大家嘅聲音先能夠有理據同MP表達我哋嘅需要！遲啲我哋亦會向大家匯報返問卷結果以及同MP會面嘅情況！

在此我哋再次亦呼籲港人積極同你所屬選區嘅MP 聯繫，充分利用民主制度嘅權益，用你嘅聲音影響政府施政！",450,"leedshkger: 今日，Leeds South West and Morley 嘅國會議員Mark Sewards MP 參與咗有關BN（O) 簽證、港人在英安全及相關政府服務嘅辯論。

喺辯論上，Mark Sewards MP多番引用列斯手足連線較早前嘅問卷調查，質詢政府官員如何應對中共跨境打壓，以及壓制香港民主自由運動嘅事宜。Mark Sewards MP亦提到政府應該採取更積極嘅措施，應對針對異見人士嘅威脅，令港人能夠自由生活，免受威脅、恐嚇同鎮壓。

列斯手足連線衷心感謝Mark Sewards MP 聆聽香港人嘅需要，並將我哋嘅聲音帶入國會。我哋未來會繼續同Leeds 唔同地區嘅MP 以及Councillor緊密合作，令佢哋更加了解港人嘅情況。

我哋亦衷心感謝各位列斯嘅港人願意填寫問卷，全靠收集大家嘅聲音先能夠有理據同MP表達我哋嘅需要！遲啲我哋亦會向大家匯報返問卷結果以及同MP會面嘅情況！

在此我哋再次亦呼籲港人積極同你所屬選區嘅MP 聯繫，充分利用民主制度嘅權益，用你嘅聲音影響政府施政！"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,22:59:32,Windanz,反正據佢哋嘅認知，和平只係令對方借剷除以色列去做佢哋嘅恐怖管治。根本當地好多人係被騎劫去維持爭戰爭,49,Windanz: 反正據佢哋嘅認知，和平只係令對方借剷除以色列去做佢哋嘅恐怖管治。根本當地好多人係被騎劫去維持爭戰爭
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,22:57:21,Windanz,但實際戰略嚟講佢做到佢想做嘅嘢,15,Windanz: 但實際戰略嚟講佢做到佢想做嘅嘢
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,22:55:52,Windanz,當然啦。沒完沒了,8,Windanz: 當然啦。沒完沒了
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,22:45:39,Windanz,呢套都幾值得睇下,8,Windanz: 呢套都幾值得睇下
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,21:56:23,I_go_to_school_by_bus1,"咁啱當年諗唔到搵邊個做末代港督
就順手派佢去",22,"I_go_to_school_by_bus1: 咁啱當年諗唔到搵邊個做末代港督
就順手派佢去"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,21:52:06,GeraldG0,彭定康當年做保守黨黨魁嘅時候都係選唔到 MP 😅,24,GeraldG0: 彭定康當年做保守黨黨魁嘅時候都係選唔到 MP 😅
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,21:46:52,buddy4ever22,以色列本來就係想殺曬,10,buddy4ever22: 以色列本來就係想殺曬
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,21:18:18,GeraldG0,咁打加沙法，好多加沙人都做咗敵人 。佢就算殺晒哈馬斯嘅人，加沙人一樣會諗點樣報復 。,42,GeraldG0: 咁打加沙法，好多加沙人都做咗敵人 。佢就算殺晒哈馬斯嘅人，加沙人一樣會諗點樣報復 。
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:25:40,I_go_to_school_by_bus1,以前啲首相就算忙 都會派助理做好地區事務,20,I_go_to_school_by_bus1: 以前啲首相就算忙 都會派助理做好地區事務
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:25:01,Windanz,未座穩,3,Windanz: 未座穩
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:55,I_go_to_school_by_bus1,你唔係MP根本什麼都不是,12,I_go_to_school_by_bus1: 你唔係MP根本什麼都不是
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:47,I_go_to_school_by_bus1,佢忘記咗自己基本要做啲咩,12,I_go_to_school_by_bus1: 佢忘記咗自己基本要做啲咩
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:38,Windanz,柒到咁就好好休養下啦,10,Windanz: 柒到咁就好好休養下啦
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:35,I_go_to_school_by_bus1,所以佢係死不足惜,8,I_go_to_school_by_bus1: 所以佢係死不足惜
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:19,I_go_to_school_by_bus1,依家連MP都冇得做,9,I_go_to_school_by_bus1: 依家連MP都冇得做
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:18,Windanz,玉山銀行😂？,6,Windanz: 玉山銀行😂？
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:24:13,I_go_to_school_by_bus1,加上今次有原本保守黨黨員出嚟𠝹票,16,I_go_to_school_by_bus1: 加上今次有原本保守黨黨員出嚟𠝹票
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:23:35,Windanz,象堡都大擴建,6,Windanz: 象堡都大擴建
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:23:34,I_go_to_school_by_bus1,佢本身都唔重視地區工作,11,I_go_to_school_by_bus1: 佢本身都唔重視地區工作
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:23:19,Windanz,希望成事,4,Windanz: 希望成事
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:22:37,Windanz,英國version 捧殺,12,Windanz: 英國version 捧殺
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:22:10,Windanz,比自己人跣一獲,7,Windanz: 比自己人跣一獲
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,20:16:55,Windanz,"MIRROR演唱會事故｜藝能3職員否認串謀欺詐　控方指吊掛裝置超重逾3倍 
https://bit.ly/4f6Bzeh",60,"Windanz: MIRROR演唱會事故｜藝能3職員否認串謀欺詐　控方指吊掛裝置超重逾3倍 
https |//bit.ly/4f6Bzeh"
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,19:58:53,buddy4ever22,佢咁快收皮 有咩笑唔笑話? 😂,15,buddy4ever22: 佢咁快收皮 有咩笑唔笑話? 😂
